id,gene_id,description,developmental_type
25585,ENSG00000206784,Y_RNA,NA
25586,ENSG00000252723,RNU6-677P,NA
25587,ENSG00000224648,LINC01627,NA
25588,ENSG00000137106,GRHPR,Tbio
25589,ENSG00000168795,ZBTB5,Tbio
25590,ENSG00000187988,KCTD9P3,NA
25591,ENSG00000137054,POLR1E,Tbio
25592,ENSG00000230188,RP11-405L18.4,NA
25593,ENSG00000234160,RP11-613M10.6,NA
25594,ENSG00000147912,FBXO10,Tbio
25595,ENSG00000175768,TOMM5,Tdark
25596,ENSG00000233111,RAB1C,Tdark
25597,ENSG00000070601,FRMPD1,Tbio
25598,ENSG00000201287,RN7SKP171,NA
25599,ENSG00000165275,TRMT10B,Tdark
25600,ENSG00000107371,EXOSC3,Tbio
25601,ENSG00000122741,DCAF10,Tdark
25602,ENSG00000232454,RP11-3J10.7,NA
25603,ENSG00000226055,PAICSP1,NA
25604,ENSG00000122696,SLC25A51,Tbio
25605,ENSG00000213839,TMX2P1,NA
25606,ENSG00000107338,SHB,Tbio
25607,ENSG00000251745,RNU7-124P,NA
25608,ENSG00000200026,U8,NA
25609,ENSG00000223716,RP11-113O24.3,NA
25610,ENSG00000137124,ALDH1B1,Tchem
25611,ENSG00000137142,IGFBPL1,Tbio
25612,ENSG00000283162,RP11-403F21.4,NA
25613,ENSG00000225254,ARMC8P1,NA
25614,ENSG00000215165,TCEA1P3,NA
25615,ENSG00000229511,GAS2L1P1,NA
25616,ENSG00000237487,VN1R48P,NA
25617,ENSG00000243085,RP11-392E22.3,NA
25618,ENSG00000176007,FAM220BP,Tdark
25619,ENSG00000273036,FAM95C,NA
25620,ENSG00000225345,SNX18P3,NA
25621,ENSG00000180071,ANKRD18A,Tdark
25622,ENSG00000204860,FAM201A,Tdark
25623,ENSG00000237557,YWHABP1,NA
25624,ENSG00000252725,RNU6-765P,NA
25625,ENSG00000283329,RP13-198D9.4,NA
25626,ENSG00000228467,RP11-402N8.1,NA
25627,ENSG00000234680,VN2R3P,NA
25628,ENSG00000106714,CNTNAP3,Tbio
25629,ENSG00000226625,RBM17P1,NA
25630,ENSG00000271454,RP11-290L7.5,NA
25631,ENSG00000278825,RN7SL640P,NA
25632,ENSG00000204849,SPATA31A1,Tdark
25633,ENSG00000277024,RP11-347J14.4,NA
25634,ENSG00000215112,FAM74A1,Tdark
25635,ENSG00000224038,RP11-347J14.8,NA
25636,ENSG00000231140,RP11-347J14.7,NA
25637,ENSG00000198416,ZNF658B,Tdark
25638,ENSG00000229707,SKP1P3,NA
25639,ENSG00000269692,FKBP4P2,NA
25640,ENSG00000273994,SDR42E1P1,NA
25641,ENSG00000234720,ATP5A1P8,NA
25642,ENSG00000226108,RAB28P1,NA
25643,ENSG00000232239,RBPJP5,NA
25644,ENSG00000278175,GLIDR,NA
25645,ENSG00000229273,RP11-104G3.2,NA
25646,ENSG00000283886,RP11-204M4.3,NA
25647,ENSG00000277774,RN7SL763P,NA
25648,ENSG00000252724,SNORA70,NA
25649,ENSG00000232798,RP11-204M4.1,NA
25650,ENSG00000184961,RPL7AP49,NA
25651,ENSG00000237846,RP11-216M21.1,NA
25652,ENSG00000230804,C2orf27AP3,NA
25653,ENSG00000228136,RP11-216M21.5,NA
25654,ENSG00000236966,RP11-216M21.4,NA
25655,ENSG00000283211,RP11-216M21.8,NA
25656,ENSG00000283246,MEP1AP1,NA
25657,ENSG00000183148,ANKRD20A2,Tdark
25658,ENSG00000212441,RNU6-1269P,NA
25659,ENSG00000240240,RP11-146D12.2,NA
25660,ENSG00000234812,RP11-146D12.6,NA
25661,ENSG00000231390,SNX18P8,NA
25662,ENSG00000223839,FAM95B1,NA
25663,ENSG00000224681,RP11-146D12.5,NA
25664,ENSG00000227069,CNN2P2,NA
25665,ENSG00000232433,GXYLT1P3,NA
25666,ENSG00000274157,RP11-341A11.3,NA
25667,ENSG00000278122,AQP7P5,NA
25668,ENSG00000274067,ABC12-47964100C23.1,NA
25669,ENSG00000184906,AC129778.2,NA
25670,ENSG00000276500,BMS1P14,NA
25671,ENSG00000276266,CH17-80A12.1,NA
25672,ENSG00000225380,IGKV1OR9-2,NA
25673,ENSG00000276963,RP11-318K12.1,NA
25674,ENSG00000278331,RNU6-156P,NA
25675,ENSG00000275390,RP11-318K12.2,NA
25676,ENSG00000276868,RP11-318K12.3,NA
25677,ENSG00000275377,MIR1299,NA
25678,ENSG00000276291,FRG1HP,NA
25679,ENSG00000277778,PGM5P2,NA
25680,ENSG00000280077,RP11-87H9.4,NA
25681,ENSG00000279456,RP11-87H9.5,NA
25682,ENSG00000225655,RP11-58A12.3,NA
25683,ENSG00000276462,BX255923.3,NA
25684,ENSG00000273514,FOXD4L6,Tdark
25685,ENSG00000215126,CBWD7,NA
25686,ENSG00000276029,MIR4477A,NA
25687,ENSG00000277049,5S_rRNA,NA
25688,ENSG00000279561,RP11-4L24.4,NA
25689,ENSG00000275450,PTGER4P2-CDK2AP2P2,NA
25690,ENSG00000274680,MYO5BP1,NA
25691,ENSG00000276502,RP11-187C18.5,NA
25692,ENSG00000276832,RP11-187C18.4,NA
25693,ENSG00000275160,RP11-187C18.3,NA
25694,ENSG00000277340,RP11-157L3.3,NA
25695,ENSG00000276094,SNORA70,NA
25696,ENSG00000276562,RN7SL565P,NA
25697,ENSG00000275493,FAM27D1,Tdark
25698,ENSG00000278077,RP11-157L3.10,NA
25699,ENSG00000278054,RP11-34H11.3,NA
25700,ENSG00000276135,FAM27E2,NA
25701,ENSG00000276412,RP11-157L3.9,NA
25702,ENSG00000277979,RP11-157L3.6,NA
25703,ENSG00000275239,RP11-157L3.12,NA
25704,ENSG00000278028,Y_RNA,NA
25705,ENSG00000274688,RP11-34H11.6,NA
25706,ENSG00000278001,RP11-157L3.11,NA
25707,ENSG00000275297,RP11-292F9.1,NA
25708,ENSG00000154529,CNTNAP3B,Tdark
25709,ENSG00000237207,RBM17P3,NA
25710,ENSG00000270909,RP11-24B13.2,NA
25711,ENSG00000273717,RN7SL343P,NA
25712,ENSG00000185775,SPATA31A6,Tdark
25713,ENSG00000239986,RP11-366N18.2,NA
25714,ENSG00000277260,FAM74A7,Tdark
25715,ENSG00000276277,RP11-366N18.5,NA
25716,ENSG00000275649,RP11-286O1.1,NA
25717,ENSG00000268234,FKBP4P6,NA
25718,ENSG00000277213,SDR42E1P2,NA
25719,ENSG00000234861,ATP5A1P1,NA
25720,ENSG00000227353,RAB28P3,NA
25721,ENSG00000227924,RBPJP6,NA
25722,ENSG00000237357,RP11-475I24.3,NA
25723,ENSG00000212952,RP11-475I24.9,NA
25724,ENSG00000229311,RP11-475I24.8,NA
25725,ENSG00000204816,FGF7P5,NA
25726,ENSG00000230245,RP11-475I24.7,NA
25727,ENSG00000216829,FGF7P4,NA
25728,ENSG00000233424,RP11-175I6.5,NA
25729,ENSG00000204818,ADGRF5P2,NA
25730,ENSG00000224537,MEP1AP4,NA
25731,ENSG00000236816,ANKRD20A7P,NA
25732,ENSG00000238529,RNU6-599P,NA
25733,ENSG00000170165,CR848007.2,NA
25734,ENSG00000273900,RP11-459O16.7,NA
25735,ENSG00000275144,SNX18P5,NA
25736,ENSG00000230635,CYP4F60P,NA
25737,ENSG00000229079,CR848007.5,NA
25738,ENSG00000213816,CNN2P4,NA
25739,ENSG00000276591,GXYLT1P5,NA
25740,ENSG00000277697,RP11-459O16.9,NA
25741,ENSG00000276128,RP11-459O16.8,NA
25742,ENSG00000277737,CH17-469D17.1,NA
25743,ENSG00000277598,RP11-49E18.1,NA
25744,ENSG00000276581,SPATA31A5,Tdark
25745,ENSG00000274916,RP11-144A16.5,NA
25746,ENSG00000275628,RP11-144A16.6,NA
25747,ENSG00000274516,FAM74A6,NA
25748,ENSG00000273676,RP11-144A16.3,NA
25749,ENSG00000276422,RP11-144A16.8,NA
25750,ENSG00000278485,RP11-144A16.4,NA
25751,ENSG00000283541,RP11-101E5.7,NA
25752,ENSG00000276040,SPATA31A7,Tdark
25753,ENSG00000276149,RP11-101E5.2,NA
25754,ENSG00000277412,RP11-101E5.6,NA
25755,ENSG00000274583,FAM74A4,Tdark
25756,ENSG00000275676,RP11-101E5.1,NA
25757,ENSG00000283378,CH17-296N19.1,NA
25758,ENSG00000276522,RN7SL462P,NA
25759,ENSG00000277109,RP11-160N1.11,NA
25760,ENSG00000231248,RP11-160N1.9,NA
25761,ENSG00000238933,Y_RNA,NA
25762,ENSG00000204814,RP11-160N1.10,NA
25763,ENSG00000231454,RP11-160N1.8,NA
25764,ENSG00000273940,RN7SL722P,NA
25765,ENSG00000154537,FAM27C,NA
25766,ENSG00000277624,RP11-374M1.11,NA
25767,ENSG00000170152,RP11-374M1.7,NA
25768,ENSG00000204805,FAM27E4,NA
25769,ENSG00000235659,RP11-374M1.5,NA
25770,ENSG00000223379,RP11-374M1.4,NA
25771,ENSG00000238749,Y_RNA,NA
25772,ENSG00000229697,RP11-374M1.3,NA
25773,ENSG00000276795,RP11-374M1.10,NA
25774,ENSG00000276845,RP11-374M1.9,NA
25775,ENSG00000231527,RP11-374M1.2,NA
25776,ENSG00000284471,RP11-449H15.3,NA
25777,ENSG00000231838,RP11-449H15.2,NA
25778,ENSG00000231995,RP11-111F5.2,NA
25779,ENSG00000231212,RP11-111F5.3,NA
25780,ENSG00000236450,RP11-111F5.1,NA
25781,ENSG00000252133,SNORA70,NA
25782,ENSG00000275230,RN7SL544P,NA
25783,ENSG00000204802,RP11-111F5.4,NA
25784,ENSG00000227449,FGF7P6,NA
25785,ENSG00000233651,RP11-111F5.8,NA
25786,ENSG00000226429,RP11-111F5.6,NA
25787,ENSG00000224603,RP11-96J15.1,NA
25788,ENSG00000204801,FGF7P7,NA
25789,ENSG00000232827,LINC01189,NA
25790,ENSG00000226007,RP11-211N8.2,NA
25791,ENSG00000212951,RP11-211N8.3,NA
25792,ENSG00000278213,CNTNAP3P5,NA
25793,ENSG00000234217,RBPJP7,NA
25794,ENSG00000236825,RAB28P2,NA
25795,ENSG00000234451,RP11-211N8.6,NA
25796,ENSG00000241571,ATP5A1P7,NA
25797,ENSG00000234276,SDR42E1P3,NA
25798,ENSG00000235256,FKBP4P7,NA
25799,ENSG00000238113,LINC01410,NA
25800,ENSG00000202474,RNA5SP283,NA
25801,ENSG00000229422,RP11-262H14.5,NA
25802,ENSG00000184523,PTGER4P2,NA
25803,ENSG00000237451,CDK2AP2P2,NA
25804,ENSG00000234665,RP11-262H14.3,NA
25805,ENSG00000238245,MYO5BP2,NA
25806,ENSG00000227582,ADGRF5P1,NA
25807,ENSG00000219693,FGF7P8,NA
25808,ENSG00000170161,RP11-262H14.4,NA
25809,ENSG00000273509,CNTNAP3P1,NA
25810,ENSG00000244081,RP11-350D23.4,NA
25811,ENSG00000198312,BMS1P9,NA
25812,ENSG00000182021,RP11-381O7.3,NA
25813,ENSG00000176115,AQP7P4,NA
25814,ENSG00000186466,AQP7P1,NA
25815,ENSG00000228522,RP11-236F9.2,NA
25816,ENSG00000237238,BMS1P10,NA
25817,ENSG00000233555,RP11-452D2.1,NA
25818,ENSG00000234042,RP11-452D2.2,NA
25819,ENSG00000268951,RP11-149F8.3,NA
25820,ENSG00000224267,RP11-149F8.5,NA
25821,ENSG00000225360,RP11-149F8.4,NA
25822,ENSG00000228656,MYO5BP3,NA
25823,ENSG00000226020,CDK2AP2P3,NA
25824,ENSG00000239684,PTGER4P3,NA
25825,ENSG00000225411,RP11-764K9.1,NA
25826,ENSG00000207277,RNA5SP284,NA
25827,ENSG00000232815,DUX4L50,NA
25828,ENSG00000266017,MIR4477B,NA
25829,ENSG00000215548,FRG1JP,NA
25830,ENSG00000204790,BX255923.2,NA
25831,ENSG00000275068,U6,NA
25832,ENSG00000172014,ANKRD20A4,Tdark
25833,ENSG00000238551,RNU6-1193P,NA
25834,ENSG00000224185,SNX18P9,NA
25835,ENSG00000229156,RP11-250H24.2,NA
25836,ENSG00000224106,CYP4F25P,NA
25837,ENSG00000224762,CR769776.3,NA
25838,ENSG00000235832,CNN2P3,NA
25839,ENSG00000235310,GXYLT1P6,NA
25840,ENSG00000277869,RP11-250H24.7,NA
25841,ENSG00000181997,AQP7P2,NA
25842,ENSG00000176134,RP11-574E24.3,NA
25843,ENSG00000225883,BMS1P11,NA
25844,ENSG00000235932,RP11-250H24.6,NA
25845,ENSG00000156755,IGKV1OR-2,NA
25846,ENSG00000271225,BNIP3P4,NA
25847,ENSG00000197550,RP11-460N11.2,NA
25848,ENSG00000223602,AC125634.1,NA
25849,ENSG00000206804,RNU6-1293P,NA
25850,ENSG00000224599,BMS1P12,NA
25851,ENSG00000236252,RP11-15J10.8,NA
25852,ENSG00000267085,RP11-15J10.9,NA
25853,ENSG00000204780,IGKV1OR9-1,NA
25854,ENSG00000204779,FOXD4L5,Tdark
25855,ENSG00000204778,CBWD4P,NA
25856,ENSG00000276723,Y_RNA,NA
25857,ENSG00000280286,FRG1KP,NA
25858,ENSG00000147996,CBWD5,Tdark
25859,ENSG00000184659,FOXD4L4,Tdark
25860,ENSG00000204776,IGKV1OR-3,NA
25861,ENSG00000237904,RP11-460E7.9,NA
25862,ENSG00000235893,RP11-460E7.8,NA
25863,ENSG00000231701,BMS1P13,NA
25864,ENSG00000279955,RP11-1221G12.2,NA
25865,ENSG00000279688,AQP7P3,Tdark
25866,ENSG00000274893,RP11-15E1.5,NA
25867,ENSG00000273668,RP11-15E1.4,NA
25868,ENSG00000275026,GXYLT1P4,NA
25869,ENSG00000278068,RP11-15E1.6,NA
25870,ENSG00000278720,RP11-399F4.1,NA
25871,ENSG00000274628,RP11-399F4.2,NA
25872,ENSG00000229146,SNX18P4,NA
25873,ENSG00000276257,RP11-327I22.3,NA
25874,ENSG00000276203,ANKRD20A3,Tdark
25875,ENSG00000275030,RNU6-538P,NA
25876,ENSG00000278849,RP11-327I22.5,NA
25877,ENSG00000233765,RP11-154P18.2,NA
25878,ENSG00000274181,RBPJP2,NA
25879,ENSG00000276894,RAB28P4,NA
25880,ENSG00000277297,ATP5A1P10,NA
25881,ENSG00000273849,SDR42E1P4,NA
25882,ENSG00000276457,FKBP4P8,NA
25883,ENSG00000274349,ZNF658,Tbio
25884,ENSG00000277490,RP11-1082I11.2,NA
25885,ENSG00000277350,RP11-395E19.6,NA
25886,ENSG00000276039,RP11-395E19.5,NA
25887,ENSG00000274355,FAM74A3,Tdark
25888,ENSG00000276348,RP11-395E19.2,NA
25889,ENSG00000274820,RP11-395E19.4,NA
25890,ENSG00000275969,SPATA31A3,Tdark
25891,ENSG00000276386,CNTNAP3P2,NA
25892,ENSG00000274852,RN7SL422P,NA
25893,ENSG00000277575,RP11-292B8.2,NA
25894,ENSG00000273999,RBM17P2,NA
25895,ENSG00000276204,RP11-203I2.2,NA
25896,ENSG00000276898,RP11-118H15.1,NA
25897,ENSG00000275904,Y_RNA,NA
25898,ENSG00000277208,RP11-12A20.11,NA
25899,ENSG00000275614,RP11-12A20.12,NA
25900,ENSG00000274026,FAM27E3,Tdark
25901,ENSG00000278735,RP11-12A20.10,NA
25902,ENSG00000274100,RP11-12A20.13,NA
25903,ENSG00000278134,RP11-12A20.4,NA
25904,ENSG00000276032,RP11-12A20.6,NA
25905,ENSG00000278763,FAM27B,Tdark
25906,ENSG00000274911,RP11-12A20.7,NA
25907,ENSG00000274098,RN7SL787P,NA
25908,ENSG00000278010,SNORA70,NA
25909,ENSG00000277618,RP11-12A20.8,NA
25910,ENSG00000260691,ANKRD20A1,Tdark
25911,ENSG00000278551,RNU6-368P,NA
25912,ENSG00000226904,RP11-561O23.8,NA
25913,ENSG00000196873,CBWD3,Tdark
25914,ENSG00000279706,RP11-561O23.9,NA
25915,ENSG00000187559,FOXD4L3,Tdark
25916,ENSG00000234394,RP11-561O23.5,NA
25917,ENSG00000225337,RP11-561O23.7,NA
25918,ENSG00000154330,PGM5,Tbio
25919,ENSG00000224958,PGM5-AS1,NA
25920,ENSG00000233178,RP11-88I18.2,NA
25921,ENSG00000229019,RP11-88I18.3,NA
25922,ENSG00000181778,TMEM252,Tdark
25923,ENSG00000226337,RP11-274B18.4,NA
25924,ENSG00000234506,LINC01506,NA
25925,ENSG00000224025,RP11-274B18.3,NA
25926,ENSG00000107242,PIP5K1B,Tbio
25927,ENSG00000187866,FAM122A,Tbio
25928,ENSG00000236998,RP11-203L2.3,NA
25929,ENSG00000236733,RP11-203L2.4,NA
25930,ENSG00000207000,RNU6-820P,NA
25931,ENSG00000165059,PRKACG,Tchem
25932,ENSG00000165060,FXN,Tbio
25933,ENSG00000270236,RP11-265B8.5,NA
25934,ENSG00000119139,TJP2,Tbio
25935,ENSG00000278910,BANCR,NA
25936,ENSG00000135063,FAM189A2,Tdark
25937,ENSG00000107282,APBA1,Tbio
25938,ENSG00000229312,RP11-470P21.2,NA
25939,ENSG00000261447,RP11-109D9.4,NA
25940,ENSG00000188647,PTAR1,Tdark
25941,ENSG00000225626,C9orf135-AS1,NA
25942,ENSG00000204711,C9orf135,Tdark
25943,ENSG00000241174,RN7SL570P,NA
25944,ENSG00000204706,MAMDC2-AS1,NA
25945,ENSG00000165072,MAMDC2,Tdark
25946,ENSG00000222465,RNU2-5P,NA
25947,ENSG00000268364,SMC5-AS1,NA
25948,ENSG00000236801,RPL24P8,NA
25949,ENSG00000198887,SMC5,Tbio
25950,ENSG00000274421,RP11-386J22.3,NA
25951,ENSG00000119138,KLF9,Tbio
25952,ENSG00000083067,TRPM3,Tchem
25953,ENSG00000272232,RN7SL726P,NA
25954,ENSG00000232086,RP11-141J10.1,NA
25955,ENSG00000223966,RP11-141J10.2,NA
25956,ENSG00000207935,MIR204,NA
25957,ENSG00000224437,PIGUP1,NA
25958,ENSG00000229814,RPL35AP21,NA
25959,ENSG00000135048,TMEM2,NA
25960,ENSG00000271166,RP11-409O11.3,NA
25961,ENSG00000107362,ABHD17B,Tbio
25962,ENSG00000200922,Y_RNA,NA
25963,ENSG00000155621,C9orf85,Tdark
25964,ENSG00000236060,HSPB1P1,NA
25965,ENSG00000204669,C9orf57,Tdark
25966,ENSG00000224820,BTF3P4,NA
25967,ENSG00000119125,GDA,Tbio
25968,ENSG00000235523,RP11-63P12.7,NA
25969,ENSG00000233933,RP11-63P12.2,NA
25970,ENSG00000252428,RNA5SP285,NA
25971,ENSG00000225434,LINC01504,NA
25972,ENSG00000107372,ZFAND5,Tbio
25973,ENSG00000230003,RP11-217F16.1,NA
25974,ENSG00000225947,RP11-313E4.1,NA
25975,ENSG00000165091,TMC1,Tbio
25976,ENSG00000236862,RPS20P24,NA
25977,ENSG00000229753,RPS27AP15,NA
25978,ENSG00000236849,LINC01474,NA
25979,ENSG00000165092,ALDH1A1,Tchem
25980,ENSG00000228024,CYP1D1P,NA
25981,ENSG00000135046,ANXA1,Tbio
25982,ENSG00000221844,DPP3P2,NA
25983,ENSG00000232590,RP11-128I7.1,NA
25984,ENSG00000236701,RP11-549A6.1,NA
25985,ENSG00000212454,RNA5SP286,NA
25986,ENSG00000223368,RP11-401G5.1,NA
25987,ENSG00000227809,RP11-171A24.2,NA
25988,ENSG00000224825,RORB-AS1,NA
25989,ENSG00000198963,RORB,Tchem
25990,ENSG00000119121,TRPM6,Tchem
25991,ENSG00000202217,RN7SKP47,NA
25992,ENSG00000270954,RPSAP75,NA
25993,ENSG00000252758,RNU6-445P,NA
25994,ENSG00000224297,RP11-197P3.1,NA
25995,ENSG00000135045,C9orf40,Tdark
25996,ENSG00000203321,C9orf41-AS1,NA
25997,ENSG00000156017,CARNMT1,Tbio
25998,ENSG00000229587,RP11-197P3.5,NA
25999,ENSG00000278040,uc_338,NA
26000,ENSG00000106733,NMRK1,Tbio
26001,ENSG00000134996,OSTF1,Tbio
26002,ENSG00000200041,Y_RNA,NA
26003,ENSG00000212316,RNU6-1228P,NA
26004,ENSG00000235707,RP11-323A7.1,NA
26005,ENSG00000236376,RP11-470F18.1,NA
26006,ENSG00000234644,OTX2P1,NA
26007,ENSG00000099139,PCSK5,Tchem
26008,ENSG00000231137,RBM22P5,NA
26009,ENSG00000135002,RFK,Tbio
26010,ENSG00000234618,RPSAP9,NA
26011,ENSG00000187210,GCNT1,Tbio
26012,ENSG00000233814,RP11-66C24.1,NA
26013,ENSG00000219149,RP11-214N16.2,NA
26014,ENSG00000106772,PRUNE2,Tbio
26015,ENSG00000225937,PCA3,NA
26016,ENSG00000274326,AL359314.1,NA
26017,ENSG00000230335,DNAJB5P1,NA
26018,ENSG00000236604,LYPLA2P3,NA
26019,ENSG00000229857,RP11-159H20.3,NA
26020,ENSG00000204612,FOXB2,Tdark
26021,ENSG00000232851,ATP5J2P3,NA
26022,ENSG00000233526,RFC5P1,NA
26023,ENSG00000232998,VPS13A-AS1,NA
26024,ENSG00000197969,VPS13A,Tbio
26025,ENSG00000156049,GNA14,Tbio
26026,ENSG00000231373,GNA14-AS1,NA
26027,ENSG00000228248,NUTF2P3,NA
26028,ENSG00000201711,RNU6-1303P,NA
26029,ENSG00000156052,GNAQ,Tbio
26030,ENSG00000233457,RP11-336N8.1,NA
26031,ENSG00000222452,RN7SKP59,NA
26032,ENSG00000233947,RP11-336N8.2,NA
26033,ENSG00000228781,RP11-336N8.3,NA
26034,ENSG00000234819,RP11-336N8.4,NA
26035,ENSG00000148019,CEP78,Tbio
26036,ENSG00000135069,PSAT1,Tbio
26037,ENSG00000270627,RP11-216F5.1,NA
26038,ENSG00000237257,MTND2P8,NA
26039,ENSG00000226234,KRT18P24,NA
26040,ENSG00000260995,RP11-165H23.1,NA
26041,ENSG00000186940,CHCHD2P9,Tdark
26042,ENSG00000233086,RP11-375O18.2,NA
26043,ENSG00000106829,TLE4,Tbio
26044,ENSG00000270691,RP11-403N16.5,NA
26045,ENSG00000238002,NPAP1P6,NA
26046,ENSG00000232494,RP11-403N16.2,NA
26047,ENSG00000260564,RP11-403N16.3,NA
26048,ENSG00000279715,RP11-403N16.4,NA
26049,ENSG00000280366,RP11-327L9.1,NA
26050,ENSG00000230945,LINC01507,NA
26051,ENSG00000236521,NPAP1P4,NA
26052,ENSG00000232981,MTCO1P51,NA
26053,ENSG00000225901,MTND2P9,NA
26054,ENSG00000234637,RPS19P6,NA
26055,ENSG00000226798,RP11-289F5.1,NA
26056,ENSG00000228375,RPS20P25,NA
26057,ENSG00000237072,RP11-232A1.2,NA
26058,ENSG00000196781,TLE1,Tbio
26059,ENSG00000233926,RP11-154D17.1,NA
26060,ENSG00000207206,RNU6-1035P,NA
26061,ENSG00000252167,RNA5SP287,NA
26062,ENSG00000200969,SNORD95,NA
26063,ENSG00000240632,SPATA31D5P,NA
26064,ENSG00000230846,RP11-383M4.2,NA
26065,ENSG00000189357,SPATA31D4,Tdark
26066,ENSG00000267559,RP11-383M4.6,NA
26067,ENSG00000186788,SPATA31D3,Tdark
26068,ENSG00000237770,SPATA31D2P,NA
26069,ENSG00000228430,RP11-15B24.5,NA
26070,ENSG00000214929,SPATA31D1,Tdark
26071,ENSG00000231649,SPATA31B1P,NA
26072,ENSG00000230360,DDX10P2,NA
26073,ENSG00000235377,RP11-388B24.4,NA
26074,ENSG00000225085,RP11-15B24.1,NA
26075,ENSG00000228046,MTCO3P40,NA
26076,ENSG00000228123,RP11-15B24.3,NA
26077,ENSG00000232749,RP11-15B24.4,NA
26078,ENSG00000278988,RP11-333B6.1,NA
26079,ENSG00000233309,RPS6P12,NA
26080,ENSG00000165105,RASEF,Tbio
26081,ENSG00000251776,RN7SKP242,NA
26082,ENSG00000273806,RP11-439K3.4,NA
26083,ENSG00000229109,RP11-439K3.1,NA
26084,ENSG00000172159,FRMD3,Tbio
26085,ENSG00000251752,RNU4-29P,NA
26086,ENSG00000237529,RP11-439K3.3,NA
26087,ENSG00000199483,RNU4-15P,NA
26088,ENSG00000148057,IDNK,Tbio
26089,ENSG00000135018,UBQLN1,Tbio
26090,ENSG00000254473,RP11-522I20.3,NA
26091,ENSG00000165113,GKAP1,Tdark
26092,ENSG00000226877,RP11-575L7.2,NA
26093,ENSG00000165115,KIF27,Tbio
26094,ENSG00000231616,RP11-575L7.4,NA
26095,ENSG00000165118,C9orf64,Tdark
26096,ENSG00000165119,HNRNPK,Tbio
26097,ENSG00000235298,RP11-575L7.8,NA
26098,ENSG00000178966,RMI1,Tbio
26099,ENSG00000202523,Y_RNA,NA
26100,ENSG00000227463,RP11-158D2.2,NA
26101,ENSG00000270166,RP11-158D2.1,NA
26102,ENSG00000197506,SLC28A3,Tchem
26103,ENSG00000233262,RP11-380F14.2,NA
26104,ENSG00000228095,RP11-361M4.1,NA
26105,ENSG00000148053,NTRK2,Tclin
26106,ENSG00000226590,UBE2V1P10,NA
26107,ENSG00000227412,STK33P1,NA
26108,ENSG00000135049,AGTPBP1,Tbio
26109,ENSG00000234424,RP11-213G2.1,NA
26110,ENSG00000229454,RP11-202I11.2,NA
26111,ENSG00000230303,RP11-213G2.2,NA
26112,ENSG00000165121,RP11-213G2.3,NA
26113,ENSG00000213711,PHBP7,NA
26114,ENSG00000231741,RP11-213G2.5,NA
26115,ENSG00000135040,NAA35,Tbio
26116,ENSG00000135052,GOLM1,Tbio
26117,ENSG00000233713,RP11-379P1.4,NA
26118,ENSG00000187753,C9orf153,Tdark
26119,ENSG00000270688,RP11-507D14.4,NA
26120,ENSG00000223012,RN7SKP264,NA
26121,ENSG00000135070,ISCA1,Tbio
26122,ENSG00000083223,ZCCHC6,NA
26123,ENSG00000214908,RP11-229M1.2,NA
26124,ENSG00000235819,RP11-359J6.1,NA
26125,ENSG00000222293,RNU2-36P,NA
26126,ENSG00000232211,RP11-395D3.1,NA
26127,ENSG00000180447,GAS1,Tbio
26128,ENSG00000226237,GAS1RR,NA
26129,ENSG00000269994,RP11-276H19.2,NA
26130,ENSG00000231007,CDC20P1,NA
26131,ENSG00000224887,RP11-276H19.4,NA
26132,ENSG00000204446,C9orf170,Tdark
26133,ENSG00000212421,SNORA26,NA
26134,ENSG00000228373,RP11-497K15.1,NA
26135,ENSG00000196730,DAPK1,Tchem
26136,ENSG00000219928,RP11-40C6.2,NA
26137,ENSG00000236709,DAPK1-IT1,NA
26138,ENSG00000135047,CTSL,Tclin
26139,ENSG00000237747,RP11-65B23.3,NA
26140,ENSG00000188029,CTSL3P,Tdark
26141,ENSG00000276478,RP11-65B23.5,NA
26142,ENSG00000237743,FBP2P1,NA
26143,ENSG00000232743,ELF2P3,NA
26144,ENSG00000277357,NPAP1P7,NA
26145,ENSG00000234575,CTSLP8,NA
26146,ENSG00000233884,XXyac-YM21GA2.3,NA
26147,ENSG00000214888,XXyac-YM21GA2.7,NA
26148,ENSG00000234460,XXyac-YM21GA2.4,NA
26149,ENSG00000177992,SPATA31E1,Tdark
26150,ENSG00000230246,SPATA31C1,Tdark
26151,ENSG00000238110,RP11-350E12.5,NA
26152,ENSG00000283205,RP11-350E12.6,NA
26153,ENSG00000156345,CDK20,Tbio
26154,ENSG00000271923,RNU6-86P,NA
26155,ENSG00000217716,RPS10P3,NA
26156,ENSG00000225385,RP11-350E12.4,NA
26157,ENSG00000177910,SPATA31C2,Tdark
26158,ENSG00000276535,RP11-345K9.3,NA
26159,ENSG00000279154,RP11-345K9.2,NA
26160,ENSG00000204429,RP11-1E11.1,NA
26161,ENSG00000229288,RP11-1E11.2,NA
26162,ENSG00000226327,RPSAP49,NA
26163,ENSG00000106723,SPIN1,Tchem
26164,ENSG00000275017,RP11-317B17.4,NA
26165,ENSG00000227638,HNRNPA1P14,NA
26166,ENSG00000231804,RP11-317B17.3,NA
26167,ENSG00000130045,NXNL2,Tdark
26168,ENSG00000228189,RP13-60M5.2,NA
26169,ENSG00000265873,MIR4289,NA
26170,ENSG00000225856,PCNPP2,NA
26171,ENSG00000228658,RP11-791O21.5,NA
26172,ENSG00000186354,C9orf47,Tdark
