id,gene_id,description,developmental_type
5391,ENSG00000163026,WDCP,Tdark
5393,ENSG00000119782,FKBP1B,Tchem
5394,ENSG00000115128,SF3B6,Tbio
5395,ENSG00000219626,FAM228B,Tdark
5396,ENSG00000115129,TP53I3,Tbio
5397,ENSG00000176732,PFN4,Tdark
5399,ENSG00000186453,FAM228A,Tdark
5401,ENSG00000198399,ITSN2,Tbio
5406,ENSG00000084676,NCOA1,Tchem
5409,ENSG00000184924,PTRHD1,Tdark
5410,ENSG00000138092,CENPO,Tbio
5411,ENSG00000138031,ADCY3,Tbio
5413,ENSG00000115137,DNAJC27,Tbio
5418,ENSG00000084710,EFR3B,Tbio
5421,ENSG00000115138,POMC,Tbio
5423,ENSG00000119772,DNMT3A,Tclin
5426,ENSG00000138101,DTNB,Tbio
5429,ENSG00000143970,ASXL2,Tbio
5434,ENSG00000084731,KIF3C,Tbio
5437,ENSG00000084733,RAB10,Tbio
5444,ENSG00000157833,GAREM2,Tdark
5445,ENSG00000084754,HADHA,Tbio
5446,ENSG00000138029,HADHB,Tbio
5447,ENSG00000173567,ADGRF3,Tdark
5448,ENSG00000138018,SELENOI,Tbio
5449,ENSG00000157856,DRC1,Tbio
5450,ENSG00000115155,OTOF,Tbio
5451,ENSG00000173557,C2orf70,Tdark
5452,ENSG00000157884,CIB4,Tbio
5455,ENSG00000171303,KCNK3,Tclin
5456,ENSG00000213699,SLC35F6,Tbio
5457,ENSG00000115163,CENPA,Tbio
5459,ENSG00000157851,DPYSL5,Tbio
5461,ENSG00000084764,MAPRE3,Tbio
5463,ENSG00000119777,TMEM214,Tdark
5464,ENSG00000084693,AGBL5,Tbio
5469,ENSG00000228474,OST4,Tdark
5470,ENSG00000138080,EMILIN1,Tbio
5471,ENSG00000138030,KHK,Tchem
5472,ENSG00000138028,CGREF1,Tbio
5473,ENSG00000143994,ABHD1,Tdark
5474,ENSG00000138073,PREB,Tbio
5475,ENSG00000186143,PRR30,Tdark
5476,ENSG00000163792,TCF23,Tbio
5478,ENSG00000138074,SLC5A6,Tbio
5479,ENSG00000138085,ATRAID,Tbio
5480,ENSG00000084774,CAD,Tchem
5481,ENSG00000115194,SLC30A3,Tbio
5482,ENSG00000163793,DNAJC5G,Tdark
5483,ENSG00000138100,TRIM54,Tbio
5484,ENSG00000163794,UCN,Tbio
5485,ENSG00000115204,MPV17,Tbio
5486,ENSG00000115207,GTF3C2,Tdark
5489,ENSG00000115211,EIF2B4,Tbio
5490,ENSG00000115234,SNX17,Tbio
5491,ENSG00000163795,ZNF513,Tbio
5492,ENSG00000115241,PPM1G,Tbio
5494,ENSG00000115216,NRBP1,Tbio
5495,ENSG00000157992,KRTCAP3,Tdark
5496,ENSG00000138002,IFT172,Tbio
5499,ENSG00000115226,FNDC4,Tbio
5500,ENSG00000084734,GCKR,Tchem
5501,ENSG00000221843,C2orf16,Tdark
5502,ENSG00000243943,ZNF512,Tbio
5503,ENSG00000176714,CCDC121,Tdark
5504,ENSG00000198522,GPN1,Tbio
5506,ENSG00000119760,SUPT7L,Tdark
5507,ENSG00000163798,SLC4A1AP,Tdark
5509,ENSG00000243147,MRPL33,Tdark
5510,ENSG00000171174,RBKS,Tbio
5518,ENSG00000075426,FOSL2,Tbio
5522,ENSG00000163803,PLB1,Tbio
5527,ENSG00000213639,PPP1CB,Tbio
5528,ENSG00000163806,SPDYA,Tbio
5530,ENSG00000171103,TRMT61B,Tbio
5531,ENSG00000163811,WDR43,Tbio
5536,ENSG00000189350,TOGARAM2,Tdark
5540,ENSG00000115295,CLIP4,Tdark
5541,ENSG00000171094,ALK,Tclin
5547,ENSG00000119801,YPEL5,Tbio
5550,ENSG00000213626,LBH,Tbio
5553,ENSG00000172954,LCLAT1,Tbio
5555,ENSG00000162949,CAPN13,Tdark
5557,ENSG00000158089,GALNT14,Tchem
5559,ENSG00000214711,CAPN14,Tdark
5561,ENSG00000013016,EHD3,Tbio
5563,ENSG00000158125,XDH,Tclin
5564,ENSG00000277893,SRD5A2,Tclin
5571,ENSG00000162959,MEMO1,Tbio
5572,ENSG00000162961,DPY30,Tbio
5574,ENSG00000021574,SPAST,Tbio
5576,ENSG00000152683,SLC30A6,Tbio
5579,ENSG00000091106,NLRC4,Tbio
5580,ENSG00000119820,YIPF4,Tdark
5582,ENSG00000115760,BIRC6,Tbio
5590,ENSG00000018699,TTC27,Tdark
5595,ENSG00000049323,LTBP1,Tbio
5600,ENSG00000152689,RASGRP3,Tchem
5602,ENSG00000119812,FAM98A,Tdark
5623,ENSG00000150938,CRIM1,Tbio
5625,ENSG00000171055,FEZ2,Tbio
5627,ENSG00000205221,VIT,Tbio
5629,ENSG00000115808,STRN,Tbio
5631,ENSG00000008869,HEATR5B,Tdark
5632,ENSG00000152133,GPATCH11,Tdark
5633,ENSG00000055332,EIF2AK2,Tchem
5635,ENSG00000138068,SULT6B1,Tdark
5637,ENSG00000218739,CEBPZOS,Tdark
5638,ENSG00000115816,CEBPZ,Tbio
5640,ENSG00000003509,NDUFAF7,Tbio
5641,ENSG00000115825,PRKD3,Tchem
5644,ENSG00000115828,QPCT,Tchem
5647,ENSG00000163171,CDC42EP3,Tbio
5651,ENSG00000115841,RMDN2,Tbio
5653,ENSG00000138061,CYP1B1,Tchem
5662,ENSG00000119787,ATL2,Tbio
5665,ENSG00000213553,RPLP0P6,Tdark
5667,ENSG00000143889,HNRNPLL,Tbio
5669,ENSG00000143891,GALM,Tbio
5671,ENSG00000115875,SRSF7,Tbio
5672,ENSG00000152147,GEMIN6,Tbio
5675,ENSG00000163214,DHX57,Tdark
5678,ENSG00000188010,MORN2,Tdark
5680,ENSG00000214694,ARHGEF33,Tdark
5683,ENSG00000115904,SOS1,Tchem
5688,ENSG00000205111,CDKL4,Tdark
5689,ENSG00000011566,MAP4K3,Tchem
5693,ENSG00000152154,TMEM178A,Tdark
5694,ENSG00000138050,THUMPD2,Tdark
5697,ENSG00000183023,SLC8A1,Tchem
5706,ENSG00000205086,C2orf91,Tdark
5708,ENSG00000162878,PKDCC,Tbio
5710,ENSG00000143924,EML4,Tbio
5711,ENSG00000115944,COX7A2L,Tbio
5713,ENSG00000171126,KCNG3,Tclin
5716,ENSG00000057935,MTA3,Tbio
5721,ENSG00000162881,OXER1,Tchem
5722,ENSG00000162882,HAAO,Tbio
5730,ENSG00000152518,ZFP36L2,Tbio
5733,ENSG00000115970,THADA,Tbio
5737,ENSG00000152527,PLEKHH2,Tdark
5738,ENSG00000223658,C1GALT1C1L,Tdark
5741,ENSG00000138036,DYNC2LI1,Tbio
5742,ENSG00000138075,ABCG5,Tbio
5743,ENSG00000143921,ABCG8,Tbio
5744,ENSG00000138095,LRPPRC,Tbio
5751,ENSG00000138032,PPM1B,Tchem
5753,ENSG00000138079,SLC3A1,Tbio
5754,ENSG00000138078,PREPL,Tchem
5755,ENSG00000143919,CAMKMT,Tbio
5764,ENSG00000138083,SIX3,Tbio
5767,ENSG00000170577,SIX2,Tbio
5771,ENSG00000068784,SRBD1,Tbio
5773,ENSG00000171132,PRKCE,Tchem
5780,ENSG00000116016,EPAS1,Tchem
5782,ENSG00000187600,TMEM247,Tdark
5784,ENSG00000250565,ATP6V1E2,Tbio
5786,ENSG00000119729,RHOQ,Tbio
5788,ENSG00000151665,PIGF,Tbio
5789,ENSG00000119878,CRIPT,Tbio
5791,ENSG00000171150,SOCS5,Tbio
5797,ENSG00000180398,MCFD2,Tbio
5798,ENSG00000068724,TTC7A,Tbio
5804,ENSG00000143933,CALM2,Tclin
5808,ENSG00000119888,EPCAM,Tbio
5812,ENSG00000095002,MSH2,Tbio
5813,ENSG00000184261,KCNK12,Tbio
5816,ENSG00000116062,MSH6,Tbio
5820,ENSG00000138081,FBXO11,Tbio
5828,ENSG00000170802,FOXN2,Tbio
5831,ENSG00000162869,PPP1R21,Tdark
5833,ENSG00000243244,STON1,Tbio
5834,ENSG00000242441,GTF2A1L,Tbio
5836,ENSG00000138039,LHCGR,Tclin
5841,ENSG00000170820,FSHR,Tclin
5848,ENSG00000179915,NRXN1,Tbio
5871,ENSG00000115239,ASB3,Tbio
5873,ENSG00000143942,CHAC2,Tbio
5874,ENSG00000068912,ERLEC1,Tbio
5876,ENSG00000119737,GPR75,Tbio
5877,ENSG00000068878,PSME4,Tbio
5878,ENSG00000170634,ACYP2,Tbio
5883,ENSG00000178021,TSPYL6,Tdark
5884,ENSG00000177994,C2orf73,Tdark
5885,ENSG00000115306,SPTBN1,Tbio
5890,ENSG00000214595,EML6,Tdark
5893,ENSG00000115310,RTN4,Tbio
5895,ENSG00000162994,CLHC1,Tdark
5898,ENSG00000143947,RPS27A,Tbio
5899,ENSG00000085760,MTIF2,Tbio
5900,ENSG00000162997,PRORSD1P,Tdark
5902,ENSG00000115355,CCDC88A,Tbio
5908,ENSG00000163001,CFAP36,Tdark
5909,ENSG00000275052,PPP4R3B,Tbio
5912,ENSG00000138035,PNPT1,Tbio
5913,ENSG00000115380,EFEMP1,Tbio
5922,ENSG00000055813,CCDC85A,Tdark
5929,ENSG00000028116,VRK2,Tbio
5930,ENSG00000115392,FANCL,Tbio
5947,ENSG00000119866,BCL11A,Tbio
5954,ENSG00000115421,PAPOLG,Tbio
5958,ENSG00000162924,REL,Tbio
5962,ENSG00000162927,PUS10,Tbio
5964,ENSG00000162928,PEX13,Tbio
5965,ENSG00000162929,KIAA1841,Tdark
5967,ENSG00000237651,C2orf74,Tdark
5970,ENSG00000115464,USP34,Tbio
5976,ENSG00000082898,XPO1,Tclin
5983,ENSG00000170264,FAM161A,Tbio
5986,ENSG00000115484,CCT4,Tbio
5988,ENSG00000173163,COMMD1,Tbio
5992,ENSG00000170340,B3GNT2,Tbio
5998,ENSG00000186889,TMEM17,Tbio
6004,ENSG00000115504,EHBP1,Tbio
6009,ENSG00000115507,OTX1,Tbio
6013,ENSG00000143951,WDPCP,Tbio
6017,ENSG00000014641,MDH1,Tchem
6023,ENSG00000169764,UGP2,Tbio
6025,ENSG00000143952,VPS54,Tbio
6027,ENSG00000197329,PELI1,Tbio
6037,ENSG00000119862,LGALSL,Tbio
6040,ENSG00000119844,AFTPH,Tbio
6044,ENSG00000179833,SERTAD2,Tbio
6053,ENSG00000115902,SLC1A4,Tbio
6056,ENSG00000011523,CEP68,Tbio
6057,ENSG00000138069,RAB1A,Tbio
6061,ENSG00000138071,ACTR2,Tchem
6062,ENSG00000198369,SPRED2,Tbio
6079,ENSG00000143995,MEIS1,Tbio
6091,ENSG00000143971,ETAA1,Tbio
6096,ENSG00000197223,C1D,Tbio
6097,ENSG00000243667,WDR92,Tbio
6099,ENSG00000115946,PNO1,Tbio
6100,ENSG00000221823,PPP3R1,Tbio
6102,ENSG00000119865,CNRIP1,Tbio
6104,ENSG00000115956,PLEK,Tbio
6106,ENSG00000204923,FBXO48,Tdark
6107,ENSG00000169621,APLF,Tbio
6109,ENSG00000169618,PROKR1,Tchem
6110,ENSG00000163219,ARHGAP25,Tbio
6113,ENSG00000163217,BMP10,Tbio
6114,ENSG00000283586,GKN3P,Tdark
6115,ENSG00000183607,GKN2,Tbio
6116,ENSG00000169605,GKN1,Tbio
6117,ENSG00000169604,ANTXR1,Tbio
6122,ENSG00000198380,GFPT1,Tchem
6124,ENSG00000169599,NFU1,Tbio
6125,ENSG00000115977,AAK1,Tchem
6130,ENSG00000196975,ANXA4,Tbio
6132,ENSG00000087338,GMCL1,Tbio
6135,ENSG00000124380,SNRNP27,Tbio
6136,ENSG00000059728,MXD1,Tbio
6137,ENSG00000244617,ASPRV1,Tbio
6140,ENSG00000169564,PCBP1,Tbio
6144,ENSG00000115998,C2orf42,Tdark
6145,ENSG00000116001,TIA1,Tbio
6148,ENSG00000116005,PCYOX1,Tbio
6149,ENSG00000143977,SNRPG,Tbio
6150,ENSG00000035141,FAM136A,Tdark
6153,ENSG00000163235,TGFA,Tbio
6155,ENSG00000075340,ADD2,Tbio
6157,ENSG00000183733,FIGLA,Tbio
6159,ENSG00000152672,CLEC4F,Tbio
6161,ENSG00000116031,CD207,Tbio
6164,ENSG00000116035,VAX2,Tbio
6165,ENSG00000116039,ATP6V1B1,Tchem
6168,ENSG00000144031,ANKRD53,Tbio
6169,ENSG00000144043,TEX261,Tdark
6175,ENSG00000124357,NAGK,Tbio
6177,ENSG00000124370,MCEE,Tbio
6178,ENSG00000124383,MPHOSPH10,Tbio
6180,ENSG00000124374,PAIP2B,Tbio
6181,ENSG00000075292,ZNF638,Tbio
6184,ENSG00000135636,DYSF,Tbio
6186,ENSG00000003137,CYP26B1,Tchem
6187,ENSG00000144036,EXOC6B,Tbio
6191,ENSG00000116096,SPR,Tchem
6192,ENSG00000135638,EMX1,Tbio
6194,ENSG00000144040,SFXN5,Tdark
6195,ENSG00000135631,RAB11FIP5,Tbio
6197,ENSG00000214513,NOTO,Tdark
6198,ENSG00000135632,SMYD5,Tbio
6199,ENSG00000135617,PRADC1,Tdark
6200,ENSG00000135624,CCT7,Tbio
6201,ENSG00000163013,FBXO41,Tbio
6202,ENSG00000135625,EGR4,Tbio
6205,ENSG00000116127,ALMS1,Tbio
6207,ENSG00000144035,NAT8,Tbio
6209,ENSG00000204872,NAT8B,Tbio
6210,ENSG00000144034,TPRKB,Tbio
6213,ENSG00000144048,DUSP11,Tbio
6214,ENSG00000187833,C2orf78,Tdark
6215,ENSG00000124356,STAMBP,Tchem
6217,ENSG00000163017,ACTG2,Tbio
6218,ENSG00000114956,DGUOK,Tbio
6222,ENSG00000187605,TET3,Tbio
6226,ENSG00000163170,BOLA3,Tbio
6228,ENSG00000114978,MOB1A,Tbio
6231,ENSG00000065911,MTHFD2,Tchem
6232,ENSG00000188687,SLC4A5,Tbio
6237,ENSG00000204843,DCTN1,Tbio
6240,ENSG00000284308,C2orf81,Tdark
6242,ENSG00000005448,WDR54,Tdark
6243,ENSG00000114993,RTKN,Tbio
6244,ENSG00000115274,INO80B,Tbio
6245,ENSG00000239779,WBP1,Tbio
6246,ENSG00000115275,MOGS,Tbio
6247,ENSG00000204822,MRPL53,Tdark
6248,ENSG00000135637,CCDC142,Tdark
6249,ENSG00000115282,TTC31,Tdark
6250,ENSG00000179528,LBX2,Tbio
6253,ENSG00000115289,PCGF1,Tbio
6254,ENSG00000115297,TLX2,Tbio
6255,ENSG00000144045,DQX1,Tdark
6256,ENSG00000115307,AUP1,Tbio
6257,ENSG00000115317,HTRA2,Tbio
6258,ENSG00000115318,LOXL3,Tchem
6259,ENSG00000115325,DOK1,Tbio
6260,ENSG00000159374,M1AP,Tdark
6263,ENSG00000135622,SEMA4F,Tbio
6266,ENSG00000159399,HK2,Tchem
6270,ENSG00000115350,POLE4,Tdark
6271,ENSG00000115353,TACR1,Tclin
6275,ENSG00000115363,EVA1A,Tbio
6281,ENSG00000115364,MRPL19,Tbio
6283,ENSG00000005436,GCFC2,Tbio
6293,ENSG00000176204,LRRTM4,Tbio
6306,ENSG00000143954,REG3G,Tbio
6307,ENSG00000172023,REG1B,Tbio
6308,ENSG00000115386,REG1A,Tbio
6310,ENSG00000172016,REG3A,Tbio
6312,ENSG00000066032,CTNNA2,Tbio
6321,ENSG00000162951,LRRTM1,Tbio
6348,ENSG00000163541,SUCLG1,Tbio
6349,ENSG00000115423,DNAH6,Tdark
6352,ENSG00000186854,TRABD2A,Tbio
6355,ENSG00000034510,TMSB10,Tbio
6357,ENSG00000176407,KCMF1,Tbio
6361,ENSG00000152284,TCF7L1,Tbio
6366,ENSG00000152291,TGOLN2,Tbio
6369,ENSG00000042445,RETSAT,Tdark
6370,ENSG00000115459,ELMOD3,Tdark
6375,ENSG00000042493,CAPG,Tbio
6376,ENSG00000152292,SH2D6,Tdark
6381,ENSG00000168906,MAT2A,Tchem
6382,ENSG00000115486,GGCX,Tclin
6383,ENSG00000118640,VAMP8,Tbio
6385,ENSG00000168899,VAMP5,Tbio
6386,ENSG00000168894,RNF181,Tbio
6387,ENSG00000168890,TMEM150A,Tbio
6388,ENSG00000168883,USP39,Tbio
6389,ENSG00000168887,C2orf68,Tdark
6390,ENSG00000168878,SFTPB,Tbio
6392,ENSG00000115523,GNLY,Tbio
6394,ENSG00000168874,ATOH8,Tbio
6398,ENSG00000115525,ST3GAL5,Tbio
6401,ENSG00000068654,POLR1A,Tchem
6402,ENSG00000132300,PTCD3,Tbio
6404,ENSG00000132305,IMMT,Tbio
6408,ENSG00000132313,MRPL35,Tdark
6409,ENSG00000068615,REEP1,Tbio
6412,ENSG00000115548,KDM3A,Tchem
6413,ENSG00000115561,CHMP3,Tbio
6416,ENSG00000239305,RNF103,Tbio
6417,ENSG00000153561,RMND5A,Tbio
6418,ENSG00000153563,CD8A,Tbio
6419,ENSG00000172116,CD8B,Tbio
6422,ENSG00000187627,RGPD1,Tdark
6425,ENSG00000183281,PLGLB1,Tdark
6444,ENSG00000185304,RGPD2,Tdark
6450,ENSG00000172086,KRCC1,Tdark
6451,ENSG00000115593,SMYD1,Tbio
6453,ENSG00000163586,FABP1,Tchem
6454,ENSG00000144115,THNSL2,Tbio
6460,ENSG00000214336,FOXI3,Tbio
6461,ENSG00000172073,TEX37,Tdark
6463,ENSG00000172071,EIF2AK3,Tchem
6465,ENSG00000153574,RPIA,Tbio
6469,ENSG00000211592,IGKC,Tdark
6474,ENSG00000211597,IGKJ1,Tdark
6475,ENSG00000211598,IGKV4-1,Tdark
6476,ENSG00000211599,IGKV5-2,Tdark
6480,ENSG00000243466,IGKV1-5,Tdark
6481,ENSG00000239855,IGKV1-6,Tdark
6483,ENSG00000240671,IGKV1-8,Tdark
6484,ENSG00000241755,IGKV1-9,Tdark
6486,ENSG00000241351,IGKV3-11,Tdark
6487,ENSG00000243290,IGKV1-12,Tdark
6488,ENSG00000253497,IGKV1-13,Tdark
6490,ENSG00000244437,IGKV3-15,Tdark
6491,ENSG00000240864,IGKV1-16,Tdark
6492,ENSG00000240382,IGKV1-17,Tdark
6495,ENSG00000239951,IGKV3-20,Tbio
6496,ENSG00000211611,IGKV6-21,Tdark
6499,ENSG00000241294,IGKV2-24,Tdark
6503,ENSG00000244575,IGKV1-27,Tdark
6504,ENSG00000244116,IGKV2-28,Tdark
6505,ENSG00000253998,IGKV2-29,Tdark
6506,ENSG00000243238,IGKV2-30,Tdark
6509,ENSG00000242076,IGKV1-33,Tdark
6515,ENSG00000242371,IGKV1-39,Tdark
6516,ENSG00000273962,IGKV2-40,Tdark
6523,ENSG00000251039,IGKV2D-40,Tdark
6524,ENSG00000251546,IGKV1D-39,Tdark
6530,ENSG00000239975,IGKV1D-33,Tdark
6533,ENSG00000239571,IGKV2D-30,Tdark
6534,ENSG00000243264,IGKV2D-29,Tdark
6535,ENSG00000242534,IGKV2D-28,Tdark
6537,ENSG00000211623,IGKV2D-26,Tdark
6542,ENSG00000225523,IGKV6D-21,Tdark
6543,ENSG00000211625,IGKV3D-20,Tdark
6547,ENSG00000242766,IGKV1D-17,Tdark
6548,ENSG00000241244,IGKV1D-16,Tdark
6549,ENSG00000224041,IGKV3D-15,Tdark
6551,ENSG00000276566,IGKV1D-13,Tdark
6552,ENSG00000278857,IGKV1D-12,Tdark
6553,ENSG00000211632,IGKV3D-11,Tdark
6556,ENSG00000242580,IGKV1D-43,Tdark
6557,ENSG00000239819,IGKV1D-8,Tdark
6558,ENSG00000228325,IGKV3D-7,Tdark
6593,ENSG00000229089,ANKRD20A8P,Tdark
6597,ENSG00000163060,TEKT4,Tbio
6609,ENSG00000172005,MAL,Tbio
6611,ENSG00000144029,MRPS5,Tbio
6612,ENSG00000144026,ZNF514,Tdark
6613,ENSG00000275111,ZNF2,Tbio
6616,ENSG00000155066,PROM2,Tbio
6617,ENSG00000115041,KCNIP3,Tbio
6619,ENSG00000115042,FAHD2A,Tdark
6625,ENSG00000144010,TRIM43B,Tdark
6640,ENSG00000144015,TRIM43,Tdark
6650,ENSG00000174501,ANKRD36C,Tdark
6653,ENSG00000186281,GPAT2,Tbio
6654,ENSG00000274286,ADRA2B,Tclin
6655,ENSG00000188886,ASTL,Tbio
6656,ENSG00000158050,DUSP2,Tbio
6658,ENSG00000084090,STARD7,Tbio
6660,ENSG00000135956,TMEM127,Tbio
6661,ENSG00000144021,CIAO1,Tbio
6662,ENSG00000144028,SNRNP200,Tchem
6664,ENSG00000198885,ITPRIPL1,Tdark
6665,ENSG00000121152,NCAPH,Tbio
6666,ENSG00000163121,NEURL3,Tdark
6668,ENSG00000196843,ARID5A,Tbio
6669,ENSG00000114982,KANSL3,Tbio
6670,ENSG00000249715,FER1L5,Tdark
6671,ENSG00000114988,LMAN2L,Tbio
6672,ENSG00000158158,CNNM4,Tbio
6675,ENSG00000168763,CNNM3,Tbio
6676,ENSG00000163126,ANKRD23,Tbio
6677,ENSG00000213337,ANKRD39,Tdark
6678,ENSG00000168758,SEMA4C,Tbio
6679,ENSG00000168754,FAM178B,Tdark
6692,ENSG00000144199,FAHD2B,Tdark
6695,ENSG00000135976,ANKRD36,Tdark
6708,ENSG00000196912,ANKRD36B,Tdark
6710,ENSG00000228970,UBTFL6,Tdark
6711,ENSG00000135940,COX5B,Tbio
6712,ENSG00000115073,ACTR1B,Tbio
6715,ENSG00000115085,ZAP70,Tchem
6716,ENSG00000075568,TMEM131,Tdark
6719,ENSG00000168658,VWA3B,Tdark
6722,ENSG00000144191,CNGA3,Tchem
6724,ENSG00000040933,INPP4A,Tbio
6725,ENSG00000183513,COA5,Tdark
6726,ENSG00000115446,UNC50,Tbio
6727,ENSG00000071073,MGAT4A,Tbio
6731,ENSG00000196872,KIAA1211L,Tdark
6733,ENSG00000135951,TSGA10,Tbio
6735,ENSG00000273045,C2orf15,Tdark
6736,ENSG00000144182,LIPT1,Tdark
6737,ENSG00000158411,MITD1,Tbio
6738,ENSG00000185414,MRPL30,Tdark
6739,ENSG00000185674,LYG2,Tbio
6740,ENSG00000144214,LYG1,Tdark
6742,ENSG00000115514,TXNDC9,Tbio
6743,ENSG00000158417,EIF5B,Tchem
6744,ENSG00000135945,REV1,Tbio
6746,ENSG00000144218,AFF3,Tbio
6749,ENSG00000170500,LONRF2,Tdark
6752,ENSG00000115526,CHST10,Tbio
6754,ENSG00000204640,NMS,Tbio
6756,ENSG00000115539,PDCL3,Tbio
6762,ENSG00000170485,NPAS2,Tbio
6766,ENSG00000071082,RPL31,Tbio
6767,ENSG00000204634,TBC1D8,Tdark
6770,ENSG00000158435,CNOT11,Tbio
6771,ENSG00000163162,RNF149,Tdark
6774,ENSG00000175874,CREG2,Tdark
6776,ENSG00000196460,RFX8,Tdark
6780,ENSG00000071054,MAP4K4,Tchem
6782,ENSG00000115590,IL1R2,Tbio
6783,ENSG00000115594,IL1R1,Tclin
6785,ENSG00000115598,IL1RL2,Tbio
6787,ENSG00000115602,IL1RL1,Tbio
6788,ENSG00000115604,IL18R1,Tbio
6790,ENSG00000115607,IL18RAP,Tbio
6794,ENSG00000180251,SLC9A4,Tdark
6795,ENSG00000115616,SLC9A2,Tchem
6796,ENSG00000135953,MFSD9,Tdark
6797,ENSG00000170417,TMEM182,Tdark
6827,ENSG00000198914,POU3F3,Tbio
6831,ENSG00000135972,MRPS9,Tdark
6834,ENSG00000135973,GPR45,Tbio
6836,ENSG00000135966,TGFBRAP1,Tbio
6839,ENSG00000135974,C2orf49,Tbio
6840,ENSG00000115641,FHL2,Tbio
6842,ENSG00000071051,NCK2,Tbio
6845,ENSG00000119147,C2orf40,Tbio
6846,ENSG00000115652,UXS1,Tbio
6856,ENSG00000240935,PLGLA,Tdark
6857,ENSG00000153165,RGPD3,Tdark
6863,ENSG00000144057,ST6GAL2,Tbio
6874,ENSG00000196862,RGPD4,Tdark
6879,ENSG00000115665,SLC5A7,Tchem
6884,ENSG00000196228,SULT1C3,Tbio
6886,ENSG00000198203,SULT1C2,Tbio
6890,ENSG00000198075,SULT1C4,Tbio
6892,ENSG00000135968,GCC2,Tbio
6894,ENSG00000169756,LIMS1,Tbio
6898,ENSG00000153201,RANBP2,Tbio
6899,ENSG00000163006,CCDC138,Tdark
6901,ENSG00000135960,EDAR,Tbio
6904,ENSG00000172985,SH3RF3,Tbio
6911,ENSG00000198142,SOWAHC,Tdark
6917,ENSG00000015568,RGPD5,Tbio
6918,ENSG00000256977,LIMS3,Tbio
6928,ENSG00000144063,MALL,Tdark
6930,ENSG00000144061,NPHP1,Tbio
6943,ENSG00000256671,LIMS4,Tdark
6949,ENSG00000169679,BUB1,Tchem
6951,ENSG00000153093,ACOXL,Tdark
6954,ENSG00000153094,BCL2L11,Tchem
6973,ENSG00000153107,ANAPC1,Tbio
6977,ENSG00000153208,MERTK,Tchem
6981,ENSG00000153214,TMEM87B,Tdark
6982,ENSG00000144152,FBLN7,Tbio
6984,ENSG00000144161,ZC3H8,Tbio
6985,ENSG00000188177,ZC3H6,Tdark
6988,ENSG00000169629,RGPD8,Tdark
6990,ENSG00000114999,TTL,Tchem
6991,ENSG00000125630,POLR1B,Tbio
6993,ENSG00000125611,CHCHD5,Tbio
6998,ENSG00000144136,SLC20A1,Tbio
6999,ENSG00000144130,NT5DC4,Tdark
7000,ENSG00000169607,CKAP2L,Tbio
7001,ENSG00000115008,IL1A,Tchem
7002,ENSG00000125538,IL1B,Tclin
7005,ENSG00000125571,IL37,Tbio
7007,ENSG00000136688,IL36G,Tbio
7010,ENSG00000136694,IL36A,Tbio
7011,ENSG00000136696,IL36B,Tbio
7012,ENSG00000136695,IL36RN,Tbio
7013,ENSG00000136697,IL1F10,Tbio
7015,ENSG00000136689,IL1RN,Tchem
7016,ENSG00000125637,PSD4,Tbio
7019,ENSG00000125618,PAX8,Tchem
7023,ENSG00000136682,CBWD2,Tdark
7024,ENSG00000184492,FOXD4L1,Tdark
7030,ENSG00000146556,WASH2P,Tdark
7034,ENSG00000144134,RABL2A,Tbio
7040,ENSG00000115084,SLC35F5,Tdark
7045,ENSG00000115091,ACTR3,Tchem
7053,ENSG00000175497,DPP10,Tbio
7068,ENSG00000088205,DDX18,Tbio
7071,ENSG00000125633,CCDC93,Tdark
7077,ENSG00000125629,INSIG2,Tbio
7080,ENSG00000163064,EN1,Tbio
7081,ENSG00000019169,MARCO,Tbio
7083,ENSG00000144119,C1QL2,Tdark
7085,ENSG00000115107,STEAP3,Tbio
7087,ENSG00000186132,C2orf76,Tdark
7088,ENSG00000155368,DBI,Tbio
7089,ENSG00000171227,TMEM37,Tbio
7090,ENSG00000080293,SCTR,Tclin
7092,ENSG00000163075,CFAP221,Tbio
7093,ENSG00000144120,TMEM177,Tdark
7095,ENSG00000088179,PTPN4,Tchem
7097,ENSG00000115109,EPB41L5,Tbio
7106,ENSG00000226479,TMEM185B,Tdark
7107,ENSG00000144118,RALB,Tbio
7109,ENSG00000163083,INHBB,Tbio
7115,ENSG00000074047,GLI2,Tchem
7120,ENSG00000115112,TFCP2L1,Tbio
7122,ENSG00000074054,CLASP1,Tbio
7130,ENSG00000155438,NIFK,Tbio
7131,ENSG00000211460,TSN,Tbio
7142,ENSG00000155052,CNTNAP5,Tbio
7153,ENSG00000136732,GYPC,Tbio
7160,ENSG00000136717,BIN1,Tbio
7162,ENSG00000186684,CYP27C1,Tbio
7164,ENSG00000163161,ERCC3,Tbio
7165,ENSG00000169967,MAP3K2,Tchem
7168,ENSG00000115718,PROC,Tchem
7170,ENSG00000163166,IWS1,Tbio
7173,ENSG00000169994,MYO7B,Tbio
7175,ENSG00000072163,LIMS2,Tbio
7176,ENSG00000144230,GPR17,Tchem
7177,ENSG00000136709,WDR33,Tbio
7181,ENSG00000144231,POLR2D,Tdark
7183,ENSG00000144233,AMMECR1L,Tdark
7186,ENSG00000136715,SAP130,Tdark
7189,ENSG00000136731,UGGT1,Tbio
7195,ENSG00000136720,HS6ST1,Tbio
7208,ENSG00000222014,RAB6C,Tbio
